Team 1 Team 2,Pred1,Pred2,,Team 2 Team 1,Pred2,Pred1
saint joseph's tulsa,0.716805067,0.283194933,,tulsa saint joseph's,0.283194933,0.716805067
saint joseph's unc asheville,0.902935596,0.097064404,,unc asheville saint joseph's,0.097064404,0.902935596
saint joseph's unc wilmington,0.607595119,0.392404881,,unc wilmington saint joseph's,0.392404881,0.607595119
saint joseph's usc,0.590726718,0.409273283,,usc saint joseph's,0.409273283,0.590726718
saint joseph's utah,0.280428902,0.719571098,,utah saint joseph's,0.719571098,0.280428902
saint joseph's vcu,0.630585555,0.369414445,,vcu saint joseph's,0.369414445,0.630585555
saint joseph's vanderbilt,0.594067839,0.405932161,,vanderbilt saint joseph's,0.405932161,0.594067839
saint joseph's villanova,0.144004176,0.855995824,,villanova saint joseph's,0.855995824,0.144004176
saint joseph's virginia,0.251325726,0.748674274,,virginia saint joseph's,0.748674274,0.251325726
saint joseph's weber st.,0.802406496,0.197593504,,weber st. saint joseph's,0.197593504,0.802406496
saint joseph's west virginia,0.268413235,0.731586765,,west virginia saint joseph's,0.731586765,0.268413235
saint joseph's green bay,0.738870898,0.261129102,,green bay saint joseph's,0.261129102,0.738870898
saint joseph's wichita st.,0.511739455,0.488260545,,wichita st. saint joseph's,0.488260545,0.511739455
saint joseph's wisconsin,0.501001287,0.498998713,,wisconsin saint joseph's,0.498998713,0.501001287
saint joseph's xavier,0.263697863,0.736302137,,xavier saint joseph's,0.736302137,0.263697863
saint joseph's yale,0.630635405,0.369364595,,yale saint joseph's,0.369364595,0.630635405
stony brook syracuse,0.325200439,0.674799561,,syracuse stony brook,0.674799561,0.325200439
stony brook temple,0.372584727,0.627415273,,temple stony brook,0.627415273,0.372584727
stony brook texas,0.203786494,0.796213506,,texas stony brook,0.796213506,0.203786494
stony brook texas a&m,0.158065743,0.841934257,,texas a&m stony brook,0.841934257,0.158065743
stony brook texas tech,0.196296171,0.803703829,,texas tech stony brook,0.803703829,0.196296171
stony brook tulsa,0.471352343,0.528647657,,tulsa stony brook,0.528647657,0.471352343
stony brook unc asheville,0.717556586,0.282443414,,unc asheville stony brook,0.282443414,0.717556586
stony brook unc wilmington,0.421380901,0.578619099,,unc wilmington stony brook,0.578619099,0.421380901
stony brook usc,0.288019874,0.711980126,,usc stony brook,0.711980126,0.288019874
stony brook utah,0.122037671,0.877962329,,utah stony brook,0.877962329,0.122037671
stony brook vcu,0.401528976,0.598471024,,vcu stony brook,0.598471024,0.401528976
stony brook vanderbilt,0.327017026,0.672982974,,vanderbilt stony brook,0.672982974,0.327017026
stony brook villanova,0.083428171,0.916571829,,villanova stony brook,0.916571829,0.083428171
stony brook virginia,0.136366136,0.863633864,,virginia stony brook,0.863633864,0.136366136
stony brook weber st.,0.612301151,0.387698849,,weber st. stony brook,0.387698849,0.612301151
stony brook west virginia,0.132261016,0.867738984,,west virginia stony brook,0.867738984,0.132261016
stony brook green bay,0.606360478,0.393639522,,green bay stony brook,0.393639522,0.606360478
stony brook wichita st.,0.282982818,0.717017182,,wichita st. stony brook,0.717017182,0.282982818
stony brook wisconsin,0.284593502,0.715406498,,wisconsin stony brook,0.715406498,0.284593502
stony brook xavier,0.114002085,0.885997915,,xavier stony brook,0.885997915,0.114002085
stony brook yale,0.309912446,0.690087554,,yale stony brook,0.690087554,0.309912446
syracuse temple,0.58738023,0.41261977,,temple syracuse,0.41261977,0.58738023
syracuse texas,0.361865856,0.638134144,,texas syracuse,0.638134144,0.361865856
syracuse texas a&m,0.316171387,0.683828613,,texas a&m syracuse,0.683828613,0.316171387
syracuse texas tech,0.45456256,0.54543744,,texas tech syracuse,0.54543744,0.45456256
syracuse tulsa,0.664431685,0.335568315,,tulsa syracuse,0.335568315,0.664431685
syracuse unc asheville,0.837573316,0.162426684,,unc asheville syracuse,0.162426684,0.837573316
syracuse unc wilmington,0.487152311,0.512847689,,unc wilmington syracuse,0.512847689,0.487152311
syracuse usc,0.547972299,0.452027701,,usc syracuse,0.452027701,0.547972299
syracuse utah,0.25198405,0.74801595,,utah syracuse,0.74801595,0.25198405
syracuse vcu,0.645898868,0.354101132,,vcu syracuse,0.354101132,0.645898868
syracuse vanderbilt,0.575706934,0.424293066,,vanderbilt syracuse,0.424293066,0.575706934
syracuse villanova,0.158430022,0.841569978,,villanova syracuse,0.841569978,0.158430022
syracuse virginia,0.135531324,0.864468676,,virginia syracuse,0.864468676,0.135531324
syracuse weber st.,0.800918617,0.199081383,,weber st. syracuse,0.199081383,0.800918617
syracuse west virginia,0.278034166,0.721965834,,west virginia syracuse,0.721965834,0.278034166
syracuse green bay,0.745343669,0.254656331,,green bay syracuse,0.254656331,0.745343669
syracuse wichita st.,0.343586517,0.656413483,,wichita st. syracuse,0.656413483,0.343586517
syracuse wisconsin,0.46274845,0.53725155,,wisconsin syracuse,0.53725155,0.46274845
syracuse xavier,0.285926283,0.714073717,,xavier syracuse,0.714073717,0.285926283
syracuse yale,0.497963486,0.502036514,,yale syracuse,0.502036514,0.497963486
temple texas,0.335738064,0.664261936,,texas temple,0.664261936,0.335738064
temple texas a&m,0.251039104,0.748960896,,texas a&m temple,0.748960896,0.251039104
temple texas tech,0.396070375,0.603929625,,texas tech temple,0.603929625,0.396070375
temple tulsa,0.610213042,0.389786958,,tulsa temple,0.389786958,0.610213042
temple unc asheville,0.868809686,0.131190314,,unc asheville temple,0.131190314,0.868809686
temple unc wilmington,0.468936099,0.531063901,,unc wilmington temple,0.531063901,0.468936099
temple usc,0.597602584,0.402397416,,usc temple,0.402397416,0.597602584
temple utah,0.273450476,0.726549524,,utah temple,0.726549524,0.273450476
temple vcu,0.517362425,0.482637575,,vcu temple,0.482637575,0.517362425
temple vanderbilt,0.430358715,0.569641285,,vanderbilt temple,0.569641285,0.430358715
temple villanova,0.139003414,0.860996586,,villanova temple,0.860996586,0.139003414
temple virginia,0.154356103,0.845643897,,virginia temple,0.845643897,0.154356103
temple weber st.,0.710710501,0.289289499,,weber st. temple,0.289289499,0.710710501
temple west virginia,0.250257424,0.749742576,,west virginia temple,0.749742576,0.250257424
temple green bay,0.767734903,0.232265097,,green bay temple,0.232265097,0.767734903
temple wichita st.,0.373351753,0.626648247,,wichita st. temple,0.626648247,0.373351753
temple wisconsin,0.347248676,0.652751324,,wisconsin temple,0.652751324,0.347248676
temple xavier,0.19729665,0.80270335,,xavier temple,0.80270335,0.19729665
temple yale,0.429822214,0.570177786,,yale temple,0.570177786,0.429822214
texas texas a&m,0.371267812,0.628732188,,texas a&m texas,0.628732188,0.371267812
texas texas tech,0.564772859,0.435227141,,texas tech texas,0.435227141,0.564772859
texas tulsa,0.747258892,0.252741108,,tulsa texas,0.252741108,0.747258892
texas unc asheville,0.870691415,0.129308585,,unc asheville texas,0.129308585,0.870691415
texas unc wilmington,0.659278015,0.340721985,,unc wilmington texas,0.340721985,0.659278015
texas usc,0.652654431,0.347345569,,usc texas,0.347345569,0.652654431
texas utah,0.317613662,0.682386338,,utah texas,0.682386338,0.317613662
texas vcu,0.563965547,0.436034453,,vcu texas,0.436034453,0.563965547
texas vanderbilt,0.691239887,0.308760113,,vanderbilt texas,0.308760113,0.691239887
texas villanova,0.185994009,0.814005991,,villanova texas,0.814005991,0.185994009
texas virginia,0.231073437,0.768926563,,virginia texas,0.768926563,0.231073437
texas weber st.,0.873390406,0.126609594,,weber st. texas,0.126609594,0.873390406
texas west virginia,0.382478646,0.617521354,,west virginia texas,0.617521354,0.382478646
texas green bay,0.733261569,0.266738431,,green bay texas,0.266738431,0.733261569
texas wichita st.,0.647647314,0.352352686,,wichita st. texas,0.352352686,0.647647314
texas wisconsin,0.597146806,0.402853194,,wisconsin texas,0.402853194,0.597146806
texas xavier,0.360653517,0.639346483,,xavier texas,0.639346483,0.360653517
texas yale,0.649930995,0.350069005,,yale texas,0.350069005,0.649930995
texas a&m texas tech,0.698474411,0.301525589,,texas tech texas a&m,0.301525589,0.698474411
texas a&m tulsa,0.838895623,0.161104377,,tulsa texas a&m,0.161104377,0.838895623
texas a&m unc asheville,0.927714191,0.072285809,,unc asheville texas a&m,0.072285809,0.927714191
texas a&m unc wilmington,0.746483192,0.253516808,,unc wilmington texas a&m,0.253516808,0.746483192
texas a&m usc,0.762976157,0.237023843,,usc texas a&m,0.237023843,0.762976157
texas a&m utah,0.430138155,0.569861845,,utah texas a&m,0.569861845,0.430138155
texas a&m vcu,0.754912695,0.245087305,,vcu texas a&m,0.245087305,0.754912695
texas a&m vanderbilt,0.733703556,0.266296444,,vanderbilt texas a&m,0.266296444,0.733703556
texas a&m villanova,0.260448652,0.739551348,,villanova texas a&m,0.739551348,0.260448652
texas a&m virginia,0.352758424,0.647241576,,virginia texas a&m,0.647241576,0.352758424
texas a&m weber st.,0.913915081,0.086084919,,weber st. texas a&m,0.086084919,0.913915081
texas a&m west virginia,0.416883407,0.583116593,,west virginia texas a&m,0.583116593,0.416883407
texas a&m green bay,0.859470309,0.140529691,,green bay texas a&m,0.140529691,0.859470309
texas a&m wichita st.,0.680697135,0.319302865,,wichita st. texas a&m,0.319302865,0.680697135
texas a&m wisconsin,0.714593742,0.285406258,,wisconsin texas a&m,0.285406258,0.714593742
texas a&m xavier,0.425933628,0.574066372,,xavier texas a&m,0.574066372,0.425933628
texas a&m yale,0.754333852,0.245666148,,yale texas a&m,0.245666148,0.754333852
texas tech tulsa,0.657169082,0.342830918,,tulsa texas tech,0.342830918,0.657169082
texas tech unc asheville,0.880232491,0.119767509,,unc asheville texas tech,0.119767509,0.880232491
texas tech unc wilmington,0.646258119,0.353741881,,unc wilmington texas tech,0.353741881,0.646258119
texas tech usc,0.607537205,0.392462795,,usc texas tech,0.392462795,0.607537205
texas tech utah,0.205637777,0.794362223,,utah texas tech,0.794362223,0.205637777
texas tech vcu,0.618784038,0.381215962,,vcu texas tech,0.381215962,0.618784038
texas tech vanderbilt,0.673142405,0.326857595,,vanderbilt texas tech,0.326857595,0.673142405
texas tech villanova,0.163241119,0.836758881,,villanova texas tech,0.836758881,0.163241119
texas tech virginia,0.246765226,0.753234774,,virginia texas tech,0.753234774,0.246765226
texas tech weber st.,0.851879343,0.148120657,,weber st. texas tech,0.148120657,0.851879343
texas tech west virginia,0.313567282,0.686432718,,west virginia texas tech,0.686432718,0.313567282
texas tech green bay,0.71909871,0.28090129,,green bay texas tech,0.28090129,0.71909871
texas tech wichita st.,0.609493669,0.390506331,,wichita st. texas tech,0.390506331,0.609493669
texas tech wisconsin,0.499562615,0.500437385,,wisconsin texas tech,0.500437385,0.499562615
texas tech xavier,0.283187277,0.716812723,,xavier texas tech,0.716812723,0.283187277
texas tech yale,0.64929574,0.35070426,,yale texas tech,0.35070426,0.64929574
tulsa unc asheville,0.846002146,0.153997854,,unc asheville tulsa,0.153997854,0.846002146
tulsa unc wilmington,0.339891617,0.660108383,,unc wilmington tulsa,0.660108383,0.339891617
tulsa usc,0.426334099,0.573665901,,usc tulsa,0.573665901,0.426334099
tulsa utah,0.160992389,0.839007611,,utah tulsa,0.839007611,0.160992389
tulsa vcu,0.376941256,0.623058744,,vcu tulsa,0.623058744,0.376941256
tulsa vanderbilt,0.451954257,0.548045743,,vanderbilt tulsa,0.548045743,0.451954257
tulsa villanova,0.059955921,0.940044079,,villanova tulsa,0.940044079,0.059955921
tulsa virginia,0.151817045,0.848182955,,virginia tulsa,0.848182955,0.151817045
tulsa weber st.,0.751861948,0.248138052,,weber st. tulsa,0.248138052,0.751861948
tulsa west virginia,0.211685767,0.788314233,,west virginia tulsa,0.788314233,0.211685767
tulsa green bay,0.67813644,0.32186356,,green bay tulsa,0.32186356,0.67813644
tulsa wichita st.,0.267240944,0.732759056,,wichita st. tulsa,0.732759056,0.267240944
tulsa wisconsin,0.275886152,0.724113848,,wisconsin tulsa,0.724113848,0.275886152
tulsa xavier,0.141296786,0.858703214,,xavier tulsa,0.858703214,0.141296786
tulsa yale,0.372616271,0.627383729,,yale tulsa,0.627383729,0.372616271
unc asheville unc wilmington,0.226782706,0.773217294,,unc wilmington unc asheville,0.773217294,0.226782706
unc asheville usc,0.157027173,0.842972827,,usc unc asheville,0.842972827,0.157027173
unc asheville utah,0.065573958,0.934426042,,utah unc asheville,0.934426042,0.065573958
unc asheville vcu,0.23714257,0.76285743,,vcu unc asheville,0.76285743,0.23714257
unc asheville vanderbilt,0.176340167,0.823659833,,vanderbilt unc asheville,0.823659833,0.176340167
unc asheville villanova,0.043633244,0.956366756,,villanova unc asheville,0.956366756,0.043633244
unc asheville virginia,0.078820549,0.921179451,,virginia unc asheville,0.921179451,0.078820549
unc asheville weber st.,0.421360271,0.578639729,,weber st. unc asheville,0.578639729,0.421360271
unc asheville west virginia,0.081924861,0.918075139,,west virginia unc asheville,0.918075139,0.081924861
unc asheville green bay,0.38114944,0.61885056,,green bay unc asheville,0.61885056,0.38114944
unc asheville wichita st.,0.123853788,0.876146212,,wichita st. unc asheville,0.876146212,0.123853788
unc asheville wisconsin,0.141830661,0.858169339,,wisconsin unc asheville,0.858169339,0.141830661
unc asheville xavier,0.070681555,0.929318445,,xavier unc asheville,0.929318445,0.070681555
unc asheville yale,0.149305304,0.850694696,,yale unc asheville,0.850694696,0.149305304
unc wilmington usc,0.420049516,0.579950484,,usc unc wilmington,0.579950484,0.420049516
unc wilmington utah,0.239536961,0.760463039,,utah unc wilmington,0.760463039,0.239536961
unc wilmington vcu,0.428722311,0.571277689,,vcu unc wilmington,0.571277689,0.428722311
unc wilmington vanderbilt,0.469040374,0.530959626,,vanderbilt unc wilmington,0.530959626,0.469040374
unc wilmington villanova,0.138676945,0.861323055,,villanova unc wilmington,0.861323055,0.138676945
unc wilmington virginia,0.129608991,0.870391009,,virginia unc wilmington,0.870391009,0.129608991
unc wilmington weber st.,0.777475051,0.222524949,,weber st. unc wilmington,0.222524949,0.777475051
unc wilmington west virginia,0.207265372,0.792734628,,west virginia unc wilmington,0.792734628,0.207265372
unc wilmington green bay,0.670979771,0.329020229,,green bay unc wilmington,0.329020229,0.670979771
unc wilmington wichita st.,0.346416726,0.653583274,,wichita st. unc wilmington,0.653583274,0.346416726
unc wilmington wisconsin,0.383928792,0.616071208,,wisconsin unc wilmington,0.616071208,0.383928792
unc wilmington xavier,0.188737181,0.811262819,,xavier unc wilmington,0.811262819,0.188737181
unc wilmington yale,0.367730129,0.632269871,,yale unc wilmington,0.632269871,0.367730129
usc utah,0.226825009,0.773174991,,utah usc,0.773174991,0.226825009
usc vcu,0.475018125,0.524981875,,vcu usc,0.524981875,0.475018125
usc vanderbilt,0.56052499,0.43947501,,vanderbilt usc,0.43947501,0.56052499
usc villanova,0.104064235,0.895935765,,villanova usc,0.895935765,0.104064235
usc virginia,0.129334628,0.870665372,,virginia usc,0.870665372,0.129334628
usc weber st.,0.687778615,0.312221385,,weber st. usc,0.312221385,0.687778615
usc west virginia,0.234064969,0.765935031,,west virginia usc,0.765935031,0.234064969
usc green bay,0.739164133,0.260835867,,green bay usc,0.260835867,0.739164133
usc wichita st.,0.403112804,0.596887196,,wichita st. usc,0.596887196,0.403112804
usc wisconsin,0.346431533,0.653568467,,wisconsin usc,0.653568467,0.346431533
usc xavier,0.233798994,0.766201006,,xavier usc,0.766201006,0.233798994
usc yale,0.504425575,0.495574425,,yale usc,0.495574425,0.504425575
utah vcu,0.790782058,0.209217942,,vcu utah,0.209217942,0.790782058
utah vanderbilt,0.76388602,0.23611398,,vanderbilt utah,0.23611398,0.76388602
utah villanova,0.31842463,0.68157537,,villanova utah,0.68157537,0.31842463
