Team 1 Team 2,Pred1,Pred2,,Team 2 Team 1,Pred2,Pred1
saint joseph's vanderbilt,0.696766489,0.303233511,,vanderbilt saint joseph's,0.303233511,0.696766489
saint joseph's villanova,0.147035708,0.852964292,,villanova saint joseph's,0.852964292,0.147035708
saint joseph's virginia,0.143347085,0.856652915,,virginia saint joseph's,0.856652915,0.143347085
saint joseph's weber st.,0.900537529,0.099462471,,weber st. saint joseph's,0.099462471,0.900537529
saint joseph's west virginia,0.289058053,0.710941947,,west virginia saint joseph's,0.710941947,0.289058053
saint joseph's green bay,0.823812021,0.176187979,,green bay saint joseph's,0.176187979,0.823812021
saint joseph's wichita st.,0.592702329,0.407297671,,wichita st. saint joseph's,0.407297671,0.592702329
saint joseph's wisconsin,0.541663401,0.458336599,,wisconsin saint joseph's,0.458336599,0.541663401
saint joseph's xavier,0.358441297,0.641558703,,xavier saint joseph's,0.641558703,0.358441297
saint joseph's yale,0.786480692,0.213519308,,yale saint joseph's,0.213519308,0.786480692
stony brook syracuse,0.148595268,0.851404732,,syracuse stony brook,0.851404732,0.148595268
stony brook temple,0.260031534,0.739968466,,temple stony brook,0.739968466,0.260031534
stony brook texas,0.143290039,0.856709961,,texas stony brook,0.856709961,0.143290039
stony brook texas a&m,0.06819051,0.93180949,,texas a&m stony brook,0.93180949,0.06819051
stony brook texas tech,0.193141952,0.806858048,,texas tech stony brook,0.806858048,0.193141952
stony brook tulsa,0.355135077,0.644864923,,tulsa stony brook,0.644864923,0.355135077
stony brook unc asheville,0.629425658,0.370574342,,unc asheville stony brook,0.370574342,0.629425658
stony brook unc wilmington,0.322414076,0.677585924,,unc wilmington stony brook,0.677585924,0.322414076
stony brook usc,0.217790597,0.782209403,,usc stony brook,0.782209403,0.217790597
stony brook utah,0.083424947,0.916575053,,utah stony brook,0.916575053,0.083424947
stony brook vcu,0.203842031,0.796157969,,vcu stony brook,0.796157969,0.203842031
stony brook vanderbilt,0.234946924,0.765053076,,vanderbilt stony brook,0.765053076,0.234946924
stony brook villanova,0.021983129,0.978016871,,villanova stony brook,0.978016871,0.021983129
stony brook virginia,0.021403273,0.978596727,,virginia stony brook,0.978596727,0.021403273
stony brook weber st.,0.560959973,0.439040027,,weber st. stony brook,0.439040027,0.560959973
stony brook west virginia,0.056648859,0.943351141,,west virginia stony brook,0.943351141,0.056648859
stony brook green bay,0.350036638,0.649963362,,green bay stony brook,0.649963362,0.350036638
stony brook wichita st.,0.162907841,0.837092159,,wichita st. stony brook,0.837092159,0.162907841
stony brook wisconsin,0.152425283,0.847574717,,wisconsin stony brook,0.847574717,0.152425283
stony brook xavier,0.067931348,0.932068652,,xavier stony brook,0.932068652,0.067931348
stony brook yale,0.420651909,0.579348091,,yale stony brook,0.579348091,0.420651909
syracuse temple,0.690265994,0.309734006,,temple syracuse,0.309734006,0.690265994
syracuse texas,0.472757626,0.527242374,,texas syracuse,0.527242374,0.472757626
syracuse texas a&m,0.278057152,0.721942848,,texas a&m syracuse,0.721942848,0.278057152
syracuse texas tech,0.594567785,0.405432215,,texas tech syracuse,0.405432215,0.594567785
syracuse tulsa,0.75396203,0.24603797,,tulsa syracuse,0.24603797,0.75396203
syracuse unc asheville,0.88445007,0.11554993,,unc asheville syracuse,0.11554993,0.88445007
syracuse unc wilmington,0.728716299,0.271283701,,unc wilmington syracuse,0.271283701,0.728716299
syracuse usc,0.630742066,0.369257934,,usc syracuse,0.369257934,0.630742066
syracuse utah,0.23700004,0.76299996,,utah syracuse,0.76299996,0.23700004
syracuse vcu,0.530478164,0.469521836,,vcu syracuse,0.469521836,0.530478164
syracuse vanderbilt,0.643060406,0.356939594,,vanderbilt syracuse,0.356939594,0.643060406
syracuse villanova,0.129109661,0.870890339,,villanova syracuse,0.870890339,0.129109661
syracuse virginia,0.119762835,0.880237165,,virginia syracuse,0.880237165,0.119762835
syracuse weber st.,0.870151745,0.129848255,,weber st. syracuse,0.129848255,0.870151745
syracuse west virginia,0.245852179,0.754147821,,west virginia syracuse,0.754147821,0.245852179
syracuse green bay,0.75026287,0.24973713,,green bay syracuse,0.24973713,0.75026287
syracuse wichita st.,0.499113569,0.500886431,,wichita st. syracuse,0.500886431,0.499113569
syracuse wisconsin,0.472015839,0.527984161,,wisconsin syracuse,0.527984161,0.472015839
syracuse xavier,0.304030058,0.695969942,,xavier syracuse,0.695969942,0.304030058
syracuse yale,0.755435253,0.244564747,,yale syracuse,0.244564747,0.755435253
temple texas,0.262473793,0.737526207,,texas temple,0.737526207,0.262473793
temple texas a&m,0.125362785,0.874637215,,texas a&m temple,0.874637215,0.125362785
temple texas tech,0.395892032,0.604107968,,texas tech temple,0.604107968,0.395892032
temple tulsa,0.627408146,0.372591854,,tulsa temple,0.372591854,0.627408146
temple unc asheville,0.770286894,0.229713106,,unc asheville temple,0.229713106,0.770286894
temple unc wilmington,0.595511954,0.404488046,,unc wilmington temple,0.404488046,0.595511954
temple usc,0.45299176,0.54700824,,usc temple,0.54700824,0.45299176
temple utah,0.125941815,0.874058185,,utah temple,0.874058185,0.125941815
temple vcu,0.385955632,0.614044368,,vcu temple,0.614044368,0.385955632
temple vanderbilt,0.443745743,0.556254257,,vanderbilt temple,0.556254257,0.443745743
temple villanova,0.034621611,0.965378389,,villanova temple,0.965378389,0.034621611
temple virginia,0.028346255,0.971653745,,virginia temple,0.971653745,0.028346255
temple weber st.,0.732751628,0.267248372,,weber st. temple,0.267248372,0.732751628
temple west virginia,0.107548643,0.892451357,,west virginia temple,0.892451357,0.107548643
temple green bay,0.5610363,0.4389637,,green bay temple,0.4389637,0.5610363
temple wichita st.,0.288883203,0.711116797,,wichita st. temple,0.711116797,0.288883203
temple wisconsin,0.281227647,0.718772353,,wisconsin temple,0.718772353,0.281227647
temple xavier,0.134905292,0.865094708,,xavier temple,0.865094708,0.134905292
temple yale,0.677602907,0.322397093,,yale temple,0.322397093,0.677602907
texas texas a&m,0.308902215,0.691097785,,texas a&m texas,0.691097785,0.308902215
texas texas tech,0.631106347,0.368893653,,texas tech texas,0.368893653,0.631106347
texas tulsa,0.777624296,0.222375704,,tulsa texas,0.222375704,0.777624296
texas unc asheville,0.880877926,0.119122074,,unc asheville texas,0.119122074,0.880877926
texas unc wilmington,0.761351556,0.238648444,,unc wilmington texas,0.238648444,0.761351556
texas usc,0.652847373,0.347152627,,usc texas,0.347152627,0.652847373
texas utah,0.281867189,0.718132811,,utah texas,0.718132811,0.281867189
texas vcu,0.55854707,0.44145293,,vcu texas,0.44145293,0.55854707
texas vanderbilt,0.64069049,0.35930951,,vanderbilt texas,0.35930951,0.64069049
texas villanova,0.149788798,0.850211202,,villanova texas,0.850211202,0.149788798
texas virginia,0.13704764,0.86295236,,virginia texas,0.86295236,0.13704764
texas weber st.,0.86663612,0.13336388,,weber st. texas,0.13336388,0.86663612
texas west virginia,0.26223596,0.73776404,,west virginia texas,0.73776404,0.26223596
texas green bay,0.752743653,0.247256347,,green bay texas,0.247256347,0.752743653
texas wichita st.,0.524156281,0.475843719,,wichita st. texas,0.475843719,0.524156281
texas wisconsin,0.504722668,0.495277332,,wisconsin texas,0.495277332,0.504722668
texas xavier,0.336475654,0.663524346,,xavier texas,0.663524346,0.336475654
texas yale,0.804934901,0.195065099,,yale texas,0.195065099,0.804934901
texas a&m texas tech,0.776743115,0.223256885,,texas tech texas a&m,0.223256885,0.776743115
texas a&m tulsa,0.882235994,0.117764006,,tulsa texas a&m,0.117764006,0.882235994
texas a&m unc asheville,0.953197125,0.046802875,,unc asheville texas a&m,0.046802875,0.953197125
texas a&m unc wilmington,0.874700618,0.125299382,,unc wilmington texas a&m,0.125299382,0.874700618
texas a&m usc,0.82404253,0.17595747,,usc texas a&m,0.17595747,0.82404253
texas a&m utah,0.458318804,0.541681196,,utah texas a&m,0.541681196,0.458318804
texas a&m vcu,0.751569823,0.248430177,,vcu texas a&m,0.248430177,0.751569823
texas a&m vanderbilt,0.79440971,0.20559029,,vanderbilt texas a&m,0.20559029,0.79440971
texas a&m villanova,0.29972273,0.70027727,,villanova texas a&m,0.70027727,0.29972273
texas a&m virginia,0.303423396,0.696576604,,virginia texas a&m,0.696576604,0.303423396
texas a&m weber st.,0.949350269,0.050649731,,weber st. texas a&m,0.050649731,0.949350269
texas a&m west virginia,0.450103788,0.549896212,,west virginia texas a&m,0.549896212,0.450103788
texas a&m green bay,0.916809933,0.083190067,,green bay texas a&m,0.083190067,0.916809933
texas a&m wichita st.,0.730244735,0.269755265,,wichita st. texas a&m,0.269755265,0.730244735
texas a&m wisconsin,0.702490438,0.297509562,,wisconsin texas a&m,0.297509562,0.702490438
texas a&m xavier,0.546808325,0.453191675,,xavier texas a&m,0.453191675,0.546808325
texas a&m yale,0.86737421,0.13262579,,yale texas a&m,0.13262579,0.86737421
texas tech tulsa,0.685264451,0.314735549,,tulsa texas tech,0.314735549,0.685264451
texas tech unc asheville,0.835121789,0.164878211,,unc asheville texas tech,0.164878211,0.835121789
texas tech unc wilmington,0.667091623,0.332908377,,unc wilmington texas tech,0.332908377,0.667091623
texas tech usc,0.528840204,0.471159796,,usc texas tech,0.471159796,0.528840204
texas tech utah,0.207224978,0.792775022,,utah texas tech,0.792775022,0.207224978
texas tech vcu,0.455470784,0.544529216,,vcu texas tech,0.544529216,0.455470784
texas tech vanderbilt,0.515948675,0.484051325,,vanderbilt texas tech,0.484051325,0.515948675
texas tech villanova,0.08848616,0.91151384,,villanova texas tech,0.91151384,0.08848616
texas tech virginia,0.075797394,0.924202606,,virginia texas tech,0.924202606,0.075797394
texas tech weber st.,0.807885932,0.192114068,,weber st. texas tech,0.192114068,0.807885932
texas tech west virginia,0.193417532,0.806582468,,west virginia texas tech,0.806582468,0.193417532
texas tech green bay,0.645250944,0.354749056,,green bay texas tech,0.354749056,0.645250944
texas tech wichita st.,0.373762801,0.626237199,,wichita st. texas tech,0.626237199,0.373762801
texas tech wisconsin,0.378098686,0.621901314,,wisconsin texas tech,0.621901314,0.378098686
texas tech xavier,0.243011064,0.756988936,,xavier texas tech,0.756988936,0.243011064
texas tech yale,0.744844764,0.255155236,,yale texas tech,0.255155236,0.744844764
tulsa unc asheville,0.716422281,0.283577719,,unc asheville tulsa,0.283577719,0.716422281
tulsa unc wilmington,0.454911359,0.545088641,,unc wilmington tulsa,0.545088641,0.454911359
tulsa usc,0.348266735,0.651733265,,usc tulsa,0.651733265,0.348266735
tulsa utah,0.126159328,0.873840672,,utah tulsa,0.873840672,0.126159328
tulsa vcu,0.305443626,0.694556374,,vcu tulsa,0.694556374,0.305443626
tulsa vanderbilt,0.338831984,0.661168016,,vanderbilt tulsa,0.661168016,0.338831984
tulsa villanova,0.038610835,0.961389165,,villanova tulsa,0.961389165,0.038610835
tulsa virginia,0.033592516,0.966407484,,virginia tulsa,0.966407484,0.033592516
tulsa weber st.,0.666179907,0.333820093,,weber st. tulsa,0.333820093,0.666179907
tulsa west virginia,0.113146162,0.886853838,,west virginia tulsa,0.886853838,0.113146162
tulsa green bay,0.454715695,0.545284305,,green bay tulsa,0.545284305,0.454715695
tulsa wichita st.,0.230748019,0.769251981,,wichita st. tulsa,0.769251981,0.230748019
tulsa wisconsin,0.228334965,0.771665035,,wisconsin tulsa,0.771665035,0.228334965
tulsa xavier,0.125935518,0.874064482,,xavier tulsa,0.874064482,0.125935518
tulsa yale,0.55942506,0.44057494,,yale tulsa,0.44057494,0.55942506
unc asheville unc wilmington,0.243753365,0.756246635,,unc wilmington unc asheville,0.756246635,0.243753365
unc asheville usc,0.162747542,0.837252458,,usc unc asheville,0.837252458,0.162747542
unc asheville utah,0.060884199,0.939115801,,utah unc asheville,0.939115801,0.060884199
unc asheville vcu,0.132861279,0.867138721,,vcu unc asheville,0.867138721,0.132861279
unc asheville vanderbilt,0.179556615,0.820443385,,vanderbilt unc asheville,0.820443385,0.179556615
unc asheville villanova,0.013845079,0.986154921,,villanova unc asheville,0.986154921,0.013845079
unc asheville virginia,0.013331346,0.986668654,,virginia unc asheville,0.986668654,0.013331346
unc asheville weber st.,0.43799337,0.56200663,,weber st. unc asheville,0.56200663,0.43799337
unc asheville west virginia,0.039938853,0.960061147,,west virginia unc asheville,0.960061147,0.039938853
unc asheville green bay,0.255349092,0.744650908,,green bay unc asheville,0.744650908,0.255349092
unc asheville wichita st.,0.101245521,0.898754479,,wichita st. unc asheville,0.898754479,0.101245521
unc asheville wisconsin,0.121900411,0.878099589,,wisconsin unc asheville,0.878099589,0.121900411
unc asheville xavier,0.045776399,0.954223601,,xavier unc asheville,0.954223601,0.045776399
unc asheville yale,0.325361964,0.674638036,,yale unc asheville,0.674638036,0.325361964
unc wilmington usc,0.390493455,0.609506545,,usc unc wilmington,0.609506545,0.390493455
unc wilmington utah,0.13522447,0.86477553,,utah unc wilmington,0.86477553,0.13522447
unc wilmington vcu,0.338180791,0.661819209,,vcu unc wilmington,0.661819209,0.338180791
unc wilmington vanderbilt,0.409153216,0.590846784,,vanderbilt unc wilmington,0.590846784,0.409153216
unc wilmington villanova,0.041286435,0.958713565,,villanova unc wilmington,0.958713565,0.041286435
unc wilmington virginia,0.037092871,0.962907129,,virginia unc wilmington,0.962907129,0.037092871
unc wilmington weber st.,0.707046592,0.292953408,,weber st. unc wilmington,0.292953408,0.707046592
unc wilmington west virginia,0.110868611,0.889131389,,west virginia unc wilmington,0.889131389,0.110868611
unc wilmington green bay,0.509580622,0.490419378,,green bay unc wilmington,0.490419378,0.509580622
unc wilmington wichita st.,0.292357906,0.707642094,,wichita st. unc wilmington,0.707642094,0.292357906
unc wilmington wisconsin,0.247276782,0.752723218,,wisconsin unc wilmington,0.752723218,0.247276782
unc wilmington xavier,0.138635829,0.861364171,,xavier unc wilmington,0.861364171,0.138635829
unc wilmington yale,0.60367355,0.39632645,,yale unc wilmington,0.39632645,0.60367355
usc utah,0.177073291,0.822926709,,utah usc,0.822926709,0.177073291
usc vcu,0.414248335,0.585751665,,vcu usc,0.585751665,0.414248335
usc vanderbilt,0.514251091,0.485748909,,vanderbilt usc,0.485748909,0.514251091
usc villanova,0.062996651,0.937003349,,villanova usc,0.937003349,0.062996651
usc virginia,0.058749662,0.941250338,,virginia usc,0.941250338,0.058749662
usc weber st.,0.810755808,0.189244192,,weber st. usc,0.189244192,0.810755808
usc west virginia,0.170274206,0.829725794,,west virginia usc,0.829725794,0.170274206
usc green bay,0.635258705,0.364741295,,green bay usc,0.364741295,0.635258705
usc wichita st.,0.362352825,0.637647175,,wichita st. usc,0.637647175,0.362352825
usc wisconsin,0.344686754,0.655313246,,wisconsin usc,0.655313246,0.344686754
usc xavier,0.206705023,0.793294977,,xavier usc,0.793294977,0.206705023
usc yale,0.667885094,0.332114906,,yale usc,0.332114906,0.667885094
utah vcu,0.757505959,0.242494041,,vcu utah,0.242494041,0.757505959
utah vanderbilt,0.812356909,0.187643091,,vanderbilt utah,0.187643091,0.812356909
utah villanova,0.298353689,0.701646311,,villanova utah,0.701646311,0.298353689
utah virginia,0.285336912,0.714663088,,virginia utah,0.714663088,0.285336912
utah weber st.,0.932844248,0.067155752,,weber st. utah,0.067155752,0.932844248
utah west virginia,0.465547511,0.534452489,,west virginia utah,0.534452489,0.465547511
utah green bay,0.895511994,0.104488006,,green bay utah,0.104488006,0.895511994
utah wichita st.,0.740393153,0.259606847,,wichita st. utah,0.259606847,0.740393153
utah wisconsin,0.74594421,0.25405579,,wisconsin utah,0.25405579,0.74594421
utah xavier,0.566924307,0.433075693,,xavier utah,0.433075693,0.566924307
utah yale,0.87132231,0.12867769,,yale utah,0.12867769,0.87132231
vcu vanderbilt,0.619605054,0.380394946,,vanderbilt vcu,0.380394946,0.619605054
vcu villanova,0.115082773,0.884917227,,villanova vcu,0.884917227,0.115082773
